time,y,x,mass,size,ecc,signal,raw_mass,ep,category,particle,label
133,328.2390000000001,874.444,142.815,666,0.7979999999999999,168.35,32.473,0.295,wt,28,normal;
134,328.72,873.987,165.174,678,0.809,183.179,31.892,0.254,wt,28,normal;
135,329.956,873.1030000000002,20.726,780,0.782,189.421,33.174,0.273,wt,28,normal;
136,328.149,873.803,165.96400000000003,753,0.8220000000000001,180.492,32.762,0.29,wt,28,normal;
137,328.5,874.046,76.329,746,0.7879999999999999,188.492,32.544000000000004,0.264,wt,28,normal;
138,330.152,872.9989999999998,27.897,742,0.7959999999999999,174.108,33.75,0.308,wt,28,normal;
139,327.806,872.42,130.601,761,0.809,184.593,32.297,0.281,wt,28,normal;
140,329.345,874.0310000000002,31.504,721,0.7859999999999999,203.22,32.068000000000005,0.219,wt,28,normal;
141,328.0130000000001,874.2289999999998,52.815,746,0.8170000000000001,190.392,30.954,0.259,wt,28,normal;
142,326.742,872.952,127.747,730,0.8,175.907,31.554,0.29600000000000004,wt,28,normal;
143,327.651,874.918,173.66,720,0.816,180.593,31.594,0.277,wt,28,normal;
144,329.675,874.198,22.989,725,0.8220000000000001,189.321,32.365,0.254,wt,28,normal;
145,331.892,871.829,132.797,727,0.8059999999999999,174.007,31.91,0.302,wt,28,normal;
146,330.103,872.7389999999998,165.579,735,0.8009999999999999,176.83599999999996,32.156,0.295,wt,28,normal;
147,330.434,873.698,11.31,717,0.838,158.451,31.975,0.359,wt,28,normal;
148,330.914,873.546,133.877,724,0.8,180.836,31.959,0.278,wt,28,normal;
149,331.67,873.409,16.39,701,0.823,158.69299999999996,31.956,0.35,wt,28,normal;
150,330.569,874.248,144.09,727,0.8079999999999999,167.179,30.968000000000004,0.327,wt,28,normal;
151,329.946,875.7489999999998,98.13,716,0.8079999999999999,170.35,30.475,0.31,wt,28,normal;
152,329.956,874.778,165.579,698,0.807,163.179,30.947,0.329,wt,28,normal;
153,333.107,871.674,16.144000000000002,760,0.802,169.765,32.672,0.331,wt,28,_none_
154,332.048,873.721,165.579,723,0.8170000000000001,186.836,31.313,0.26,wt,28,normal;
155,329.841,874.705,166.759,697,0.797,183.078,30.438,0.261,wt,28,normal;
156,331.046,874.7260000000001,117.3,709,0.841,140.894,30.899,0.449,wt,28,normal;
157,331.648,875.54,129.174,701,0.8240000000000001,151.037,31.621,0.386,wt,28,normal;
158,332.111,874.562,158.499,704,0.7909999999999999,187.907,31.603,0.251,wt,28,normal;
159,332.398,874.439,173.83,709,0.794,174.25,31.707,0.293,wt,28,normal;
160,332.25699999999995,874.5830000000002,96.34,724,0.794,195.22,31.572,0.239,wt,28,normal;
161,334.301,871.941,21.251,740,0.77,201.463,32.044000000000004,0.229,wt,28,_none_
162,335.32199999999995,871.6669999999998,30.7,730,0.804,178.83599999999996,32.345,0.287,wt,28,_none_
163,332.3119999999999,871.873,64.134,750,0.8540000000000001,143.72299999999996,31.548,0.456,wt,28,normal;
164,329.67800000000005,872.4689999999998,140.599,743,0.816,159.279,32.685,0.368,wt,28,normal;
165,327.627,874.174,118.74,685,0.8029999999999999,156.451,31.168000000000006,0.35200000000000004,wt,28,normal;
166,327.842,873.951,137.291,719,0.8240000000000001,160.936,31.568,0.349,wt,28,normal;
167,330.446,873.1239999999998,28.74,686,0.812,175.66400000000004,31.339,0.279,wt,28,normal;
168,330.142,873.013,47.291,704,0.8270000000000001,147.72299999999996,31.936,0.405,wt,28,normal;
169,331.23800000000006,871.02,144.09,690,0.792,180.836,30.904,0.265,wt,28,normal;
170,332.642,870.7760000000002,141.582,711,0.818,174.593,33.239000000000004,0.293,wt,28,normal;
171,333.471,872.8,163.61,651,0.8170000000000001,149.865,31.631,0.364,wt,28,_none_
172,331.204,875.168,117.3,696,0.8170000000000001,166.593,30.776,0.315,wt,28,normal;
173,333.749,873.758,173.48,691,0.797,168.593,31.715,0.305,wt,28,_none_
174,335.733,872.51,129.401,694,0.794,187.664,31.322,0.248,wt,28,_none_
175,336.037,873.0269999999998,23.806,687,0.813,166.25,32.048,0.312,wt,28,_none_
176,335.27,873.9910000000001,114.305,656,0.802,159.52200000000005,30.844,0.324,wt,28,_none_
177,334.135,874.454,136.08100000000002,669,0.7859999999999999,173.52200000000005,31.093000000000004,0.279,wt,28,_none_
178,332.134,874.8510000000001,138.366,666,0.7959999999999999,174.83599999999996,31.702,0.274,wt,28,normal;
179,332.29,874.217,166.759,671,0.8009999999999999,176.83599999999996,31.908,0.27,wt,28,normal;
180,333.797,874.039,39.174,671,0.815,165.765,30.455,0.307,wt,28,_none_
181,332.869,873.54,21.501,678,0.828,150.208,31.348000000000006,0.378,wt,28,_none_
1,311.27,590.325,125.91,732,0.8220000000000001,166.208,31.11,0.333,wt,29,normal;
2,312.275,592.255,141.34,739,0.8170000000000001,182.007,32.534,0.28,wt,29,normal;
3,312.9290000000001,589.359,64.134,737,0.8290000000000001,176.593,32.676,0.297,wt,29,normal;
4,314.208,588.895,129.401,759,0.826,157.279,32.789,0.386,wt,29,normal;
5,314.966,588.09,143.13,788,0.804,164.208,33.463,0.3670000000000001,wt,29,normal;
6,315.45,586.97,122.829,764,0.82,167.037,33.36,0.344,wt,29,normal;
7,316.249,586.753,137.203,760,0.812,174.007,32.201,0.315,wt,29,normal;
8,320.92,588.363,125.362,652,0.7979999999999999,161.52200000000005,31.961,0.314,wt,29,normal;
9,319.983,585.753,124.592,685,0.8170000000000001,153.037,30.8,0.368,wt,29,normal;
10,320.275,584.174,113.629,690,0.8340000000000001,159.52200000000005,31.715,0.341,wt,29,normal;
11,320.752,586.077,121.827,662,0.843,145.137,29.854,0.395,wt,29,normal;
12,323.266,585.706,125.362,705,0.804,167.765,31.815,0.315,wt,29,normal;
13,324.236,583.656,56.31,673,0.7979999999999999,168.593,31.509,0.298,wt,29,normal;
14,324.345,582.785,128.157,653,0.821,156.108,31.281,0.337,wt,29,normal;
15,324.086,584.09,98.13,683,0.83,166.007,31.497,0.311,wt,29,normal;
16,326.769,583.319,123.275,711,0.813,179.865,33.005,0.276,wt,29,normal;
17,327.004,582.757,72.072,709,0.8140000000000001,158.936,31.638,0.353,wt,29,normal;
18,326.935,583.886,114.444,669,0.7929999999999999,162.35,31.708,0.319,wt,29,normal;
19,327.3,583.899,129.401,669,0.785,171.52200000000005,32.786,0.28600000000000003,wt,29,normal;
20,327.224,585.026,104.826,664,0.813,162.007,31.254,0.318,wt,29,normal;
21,328.141,584.893,113.806,669,0.797,172.007,32.11,0.284,wt,29,normal;
22,329.639,585.047,124.592,653,0.852,138.309,31.541,0.429,wt,29,normal;
23,328.6380000000001,582.711,108.97,650,0.855,129.58100000000002,30.915,0.486,wt,29,normal;
24,329.741,584.129,107.447,719,0.8340000000000001,159.279,33.264,0.35600000000000004,wt,29,normal;
25,330.05300000000005,583.508,119.197,713,0.757,195.563,32.676,0.234,wt,29,normal;
26,329.298,584.0740000000002,115.201,709,0.8109999999999999,169.52200000000005,31.806,0.31,wt,29,normal;
27,330.68300000000005,584.006,91.637,650,0.8140000000000001,175.421,30.816,0.265,wt,29,normal;
28,329.876,584.078,126.254,694,0.7979999999999999,181.078,31.464,0.266,wt,29,normal;
29,333.2680000000001,583.995,124.114,730,0.787,175.52200000000005,32.911,0.298,wt,29,normal;
30,334.636,585.059,115.115,610,0.79,141.966,29.766,0.38,wt,29,normal;
31,332.653,581.0269999999998,39.174,628,0.809,156.108,29.73,0.324,wt,29,normal;
32,333.345,579.904,163.142,638,0.813,167.52200000000005,29.192,0.28600000000000003,wt,29,normal;
33,332.392,580.0219999999998,143.471,613,0.818,153.622,28.321,0.326,wt,29,normal;
34,333.5780000000001,578.382,12.529000000000002,667,0.7609999999999999,188.149,30.938,0.237,wt,29,normal;
35,333.316,580.239,98.366,632,0.7859999999999999,161.279,29.17,0.305,wt,29,normal;
36,335.18300000000005,580.766,74.476,734,0.7829999999999999,184.35,31.719,0.271,wt,29,normal;
37,333.31699999999995,578.388,31.827,676,0.805,174.35,30.533,0.279,wt,29,normal;
38,334.889,578.339,56.768,647,0.812,142.894,30.0,0.398,wt,29,normal;
39,333.352,576.2080000000002,22.109,662,0.82,166.108,30.57,0.302,wt,29,normal;
40,334.449,576.236,16.858,670,0.8029999999999999,166.593,30.601,0.303,wt,29,normal;
41,332.5490000000001,575.646,166.759,658,0.833,149.622,30.741,0.369,wt,29,normal;
42,335.861,574.727,55.84,653,0.805,169.421,29.434,0.28600000000000003,wt,29,normal;
43,335.146,577.2090000000002,138.366,707,0.778,177.179,31.592,0.28300000000000003,wt,29,normal;
44,331.343,577.566,107.447,683,0.779,179.421,30.071,0.267,wt,29,normal;
45,332.579,576.03,115.821,710,0.818,166.593,30.679,0.321,wt,29,normal;
46,334.449,577.703,38.418,706,0.754,198.049,30.438,0.226,wt,29,normal;
47,331.872,575.9540000000002,41.76,782,0.85,174.451,32.58,0.32299999999999995,wt,29,normal;
48,333.108,573.453,34.992,725,0.809,181.664,32.082,0.276,wt,29,normal;
49,333.26,573.54,4.635,701,0.799,164.93599999999995,31.67,0.324,wt,29,normal;
50,333.56699999999995,572.879,19.44,646,0.7759999999999999,166.593,30.896,0.293,wt,29,normal;
51,332.783,573.143,3.27,644,0.759,167.037,30.076,0.29,wt,29,normal;
52,332.737,572.406,74.745,663,0.8240000000000001,149.966,30.166,0.37,wt,29,normal;
53,334.205,575.124,166.759,665,0.825,149.38,30.769,0.374,wt,29,normal;
54,332.01199999999994,573.453,43.877,730,0.81,175.078,31.331,0.299,wt,29,normal;
55,333.28,573.645,86.82,650,0.774,178.35,29.512,0.257,wt,29,normal;
56,335.815,571.3580000000002,16.858,641,0.805,155.38,30.305,0.334,wt,29,normal;
57,335.30800000000005,571.0,69.624,740,0.853,157.72299999999996,32.715,0.374,wt,29,normal;
58,335.047,570.613,33.69,741,0.815,169.27900000000002,32.337,0.325,wt,29,normal;
59,334.353,570.94,61.39,723,0.7929999999999999,168.593,32.1,0.32,wt,29,normal;
60,335.5730000000001,570.855,46.081,713,0.815,173.179,33.273,0.299,wt,29,normal;
61,334.343,569.51,6.34,726,0.805,170.007,32.0,0.316,wt,29,normal;
62,334.13699999999994,568.486,25.866,710,0.7759999999999999,196.149,31.665,0.232,wt,29,normal;
63,334.3230000000001,568.405,28.61,725,0.8079999999999999,173.66400000000004,32.131,0.302,wt,29,normal;
64,335.511,571.086,51.582,715,0.831,154.79399999999995,32.513000000000005,0.375,wt,29,normal;
65,335.141,568.817,27.255,714,0.7759999999999999,194.978,32.473,0.236,wt,29,normal;
66,334.59,572.092,16.991,713,0.816,161.765,32.498000000000005,0.342,wt,29,normal;
67,333.176,569.987,175.365,706,0.802,160.69299999999996,31.936,0.344,wt,29,normal;
68,333.59,571.332,39.401,665,0.7979999999999999,178.35,32.007,0.263,wt,29,normal;
69,333.834,569.2,17.526,689,0.7659999999999999,180.836,33.477,0.265,wt,29,normal;
70,333.379,567.987,19.855,677,0.812,171.765,31.81,0.28800000000000003,wt,29,normal;
71,335.34,566.433,9.462,718,0.8079999999999999,164.451,32.825,0.334,wt,29,normal;
72,334.791,570.993,39.611,690,0.787,166.451,32.751,0.313,wt,29,normal;
73,334.161,567.717,35.91,690,0.8320000000000001,149.037,32.452,0.39,wt,29,normal;
74,333.53,568.5840000000002,27.979,692,0.81,154.451,33.096,0.365,wt,29,normal;
75,334.713,569.64,4.635,700,0.765,184.149,32.013000000000005,0.259,wt,29,normal;
76,333.814,570.655,41.76,678,0.7979999999999999,173.421,32.404,0.28300000000000003,wt,29,normal;
77,333.286,569.359,52.815,702,0.794,171.421,31.656,0.3,wt,29,normal;
78,334.44,568.51,43.877,704,0.825,162.35,31.861,0.336,wt,29,normal;
79,334.699,567.961,25.201,705,0.774,191.806,32.257,0.241,wt,29,normal;
80,333.611,567.302,15.524,668,0.809,167.421,31.813,0.299,wt,29,normal;
81,329.76,570.409,37.185,670,0.809,159.279,32.126999999999995,0.332,wt,29,normal;
82,331.376,568.776,9.211,651,0.768,173.421,32.294000000000004,0.272,wt,29,normal;
83,328.775,571.403,26.565,637,0.777,176.83599999999996,32.611,0.256,wt,29,normal;
84,328.74,571.5980000000002,4.899,653,0.77,190.392,30.208,0.226,wt,29,normal;
85,328.285,573.842,11.31,623,0.785,166.108,30.679,0.284,wt,29,normal;
86,327.588,571.585,22.989,639,0.7609999999999999,185.421,30.357,0.234,wt,29,normal;
87,328.825,574.587,29.539,631,0.821,164.108,30.669,0.294,wt,29,normal;
88,333.736,574.8430000000002,153.435,632,0.8009999999999999,148.309,29.934,0.361,wt,29,normal;
89,330.991,573.847,30.141,652,0.7859999999999999,190.392,31.05,0.226,wt,29,normal;
90,328.926,571.467,14.036,643,0.794,160.35,32.501999999999995,0.314,wt,29,normal;
91,326.407,571.472,22.38,635,0.795,166.007,31.759,0.29,wt,29,normal;
92,326.21,572.659,25.907,642,0.7809999999999999,181.664,32.264,0.244,wt,29,normal;
93,329.199,573.258,33.232,621,0.794,152.894,30.356,0.334,wt,29,normal;
94,329.1230000000001,571.885,176.73,618,0.7829999999999999,182.836,29.711,0.232,wt,29,normal;
95,331.19199999999995,572.7959999999998,30.141,584,0.8009999999999999,152.208,30.144,0.317,wt,29,normal;
96,330.314,572.952,30.7,609,0.789,180.492,30.67,0.235,wt,29,normal;
97,332.155,571.481,41.63399999999999,638,0.787,162.69299999999996,30.446,0.303,wt,29,normal;
98,328.69199999999995,572.93,36.573,640,0.7440000000000001,193.907,32.052,0.214,wt,29,normal;
99,328.725,571.28,23.199,622,0.7659999999999999,194.735,30.642,0.206,wt,29,normal;
100,328.789,573.077,61.26,613,0.7829999999999999,169.865,29.037,0.267,wt,29,normal;
101,329.691,572.2230000000002,157.891,617,0.7809999999999999,165.52200000000005,29.76,0.28300000000000003,wt,29,normal;
102,330.171,574.1759999999998,62.021,601,0.763,160.108,28.075,0.295,wt,29,normal;
103,329.798,572.71,40.426,644,0.78,172.007,30.356,0.274,wt,29,normal;
104,331.2340000000001,571.678,100.008,613,0.78,181.421,29.198,0.234,wt,29,normal;
105,330.718,572.508,55.408,633,0.7709999999999999,179.078,30.105,0.248,wt,29,normal;
106,330.103,569.8,107.354,614,0.782,162.836,28.524,0.29100000000000004,wt,29,normal;
107,329.82,567.127,23.629,657,0.8,156.79399999999995,29.65,0.336,wt,29,normal;
108,331.12,569.278,80.27199999999998,623,0.804,164.69299999999996,30.633000000000006,0.289,wt,29,normal;
109,328.996,569.847,41.63399999999999,649,0.7759999999999999,203.948,29.997,0.196,wt,29,normal;
110,328.88199999999995,569.284,49.574,634,0.787,173.765,29.668000000000006,0.264,wt,29,normal;
111,326.532,572.145,80.538,622,0.802,151.279,30.975,0.342,wt,29,normal;
112,329.85,571.3480000000002,67.891,606,0.785,171.421,28.019,0.259,wt,29,normal;
113,327.932,570.011,52.125,614,0.815,143.48,29.178,0.375,wt,29,normal;
114,327.208,569.117,52.815,626,0.7809999999999999,162.69299999999996,30.308000000000003,0.297,wt,29,normal;
115,326.313,574.013,59.621,620,0.773,182.25,29.162,0.235,wt,29,normal;
116,329.744,571.472,66.194,755,0.774,213.948,32.166,0.207,wt,29,normal;
117,325.779,572.2330000000002,48.36600000000001,585,0.797,152.79399999999995,28.745,0.315,wt,29,normal;
118,328.374,566.352,40.601,595,0.7659999999999999,180.25,29.441,0.23,wt,29,normal;
119,325.7870000000001,567.63,164.055,616,0.7390000000000001,202.049,29.187,0.19,wt,29,normal;
120,328.287,567.0369999999998,43.877,592,0.75,184.836,28.72,0.218,wt,29,normal;
121,326.4120000000001,566.425,78.69,611,0.75,190.978,28.527,0.211,wt,29,normal;
122,326.267,568.264,54.09,632,0.7659999999999999,189.806,30.247,0.22,wt,29,normal;
123,327.983,570.479,69.444,613,0.759,151.865,28.779,0.334,wt,29,normal;
124,326.9290000000001,567.024,27.3,597,0.7559999999999999,162.69299999999996,29.197,0.28300000000000003,wt,29,normal;
125,326.757,565.419,151.113,602,0.804,151.137,28.165,0.331,wt,29,normal;
126,327.246,570.71,81.634,548,0.747,166.93599999999995,28.632,0.247,wt,29,normal;
127,326.007,571.146,36.254,673,0.733,200.049,30.209,0.211,wt,29,normal;
128,331.19699999999995,570.013,55.886,692,0.763,205.706,31.791,0.206,wt,29,normal;
129,328.51,570.979,66.194,697,0.738,206.635,30.781,0.205,wt,29,normal;
130,328.461,570.081,94.514,689,0.72,213.605,30.535,0.19,wt,29,normal;
131,328.2580000000001,570.826,54.09,562,0.738,180.593,28.541,0.217,wt,29,normal;
132,327.646,569.5880000000002,43.877,534,0.7240000000000001,173.52200000000005,28.768,0.223,wt,29,normal;
133,328.414,569.559,71.03,509,0.75,155.037,27.831,0.266,wt,29,normal;
134,335.265,566.188,79.992,532,0.741,168.93599999999995,29.182,0.234,wt,29,normal;
135,327.125,571.127,67.62,632,0.767,168.593,31.395,0.279,wt,29,normal;
136,331.0780000000001,567.164,58.496,616,0.757,161.38,28.815,0.297,wt,29,normal;
137,325.921,570.581,52.815,627,0.79,142.309,30.79,0.389,wt,29,normal;
138,325.082,567.984,34.114000000000004,641,0.736,210.291,29.685,0.182,wt,29,normal;
139,326.875,565.04,11.976,605,0.7859999999999999,167.52200000000005,28.529,0.271,wt,29,normal;
140,326.658,569.215,168.024,600,0.765,163.765,27.963,0.281,wt,29,normal;
141,328.24300000000005,565.364,42.709,610,0.736,171.27900000000002,29.465,0.261,wt,29,normal;
142,329.51199999999994,565.2,40.601,606,0.7490000000000001,173.66400000000004,29.617,0.253,wt,29,normal;
143,325.181,568.16,120.379,570,0.753,165.179,28.467,0.263,wt,29,normal;
144,326.457,565.471,18.435,585,0.7170000000000001,171.765,29.154,0.249,wt,29,normal;
145,327.111,569.08,178.315,574,0.7340000000000001,192.492,27.995,0.195,wt,29,normal;
146,327.038,566.582,137.291,572,0.732,171.27900000000002,28.877,0.245,wt,29,normal;
147,328.1230000000001,564.877,21.501,589,0.726,202.534,28.346,0.18,wt,29,normal;
148,327.798,570.151,81.87,590,0.723,172.007,30.052,0.251,wt,29,normal;
149,330.094,567.2090000000002,42.614,557,0.759,165.27900000000002,27.291,0.256,wt,29,normal;
150,326.478,563.992,47.291,591,0.7340000000000001,184.978,28.421,0.217,wt,29,normal;
151,327.216,568.3,43.919,539,0.695,197.463,27.948,0.174,wt,29,normal;
152,325.814,569.3580000000002,109.537,563,0.7509999999999999,160.108,27.347,0.276,wt,29,normal;
153,328.476,566.82,35.53800000000001,581,0.772,171.765,28.362,0.247,wt,29,normal;
154,330.3780000000001,566.611,100.305,541,0.7490000000000001,166.451,28.421,0.245,wt,29,normal;
155,329.586,567.44,37.476,604,0.721,194.492,30.127,0.201,wt,29,normal;
156,327.428,571.83,83.089,512,0.735,175.52200000000005,27.425,0.209,wt,29,normal;
157,332.38,565.726,9.728,552,0.6970000000000001,211.948,27.905,0.154,wt,29,normal;
158,327.464,565.488,164.476,580,0.72,203.22,29.8,0.17600000000000002,wt,29,normal;
159,329.161,565.636,40.236,587,0.733,185.664,27.856,0.214,wt,29,normal;
160,327.002,562.72,152.65,568,0.7929999999999999,154.69299999999996,28.333,0.298,wt,29,normal;
161,328.923,565.111,147.265,553,0.7290000000000001,160.936,28.077,0.268,wt,29,normal;
163,327.869,566.577,61.928,547,0.778,145.966,28.056,0.32299999999999995,wt,29,normal;
164,330.639,565.5409999999998,116.565,517,0.731,147.38,26.6,0.299,wt,29,normal;
165,331.027,565.9580000000002,17.928,541,0.6729999999999999,205.463,28.344,0.161,wt,29,normal;
166,327.098,566.71,19.44,547,0.705,177.66400000000004,27.696,0.218,wt,29,normal;
167,332.151,567.212,6.71,601,0.765,177.66400000000004,28.362,0.239,wt,29,normal;
168,327.833,567.431,10.008,565,0.7440000000000001,176.93599999999995,28.24,0.227,wt,29,normal;
169,328.611,566.955,11.31,521,0.708,169.765,27.585,0.227,wt,29,normal;
170,327.494,563.586,28.887,538,0.74,166.25,27.49,0.245,wt,29,normal;
171,331.37,559.474,45.0,568,0.757,172.593,28.615,0.24,wt,29,normal;
172,329.316,565.502,33.232,523,0.727,163.622,26.482,0.245,wt,29,normal;
173,332.946,562.1619999999998,29.539,542,0.736,167.179,28.016,0.244,wt,29,normal;
174,331.4890000000001,566.1030000000002,46.169,531,0.731,155.38,28.369,0.276,wt,29,normal;
176,330.722,566.631,47.203,505,0.7170000000000001,162.108,27.708,0.241,wt,29,normal;
1,379.456,408.886,108.886,837,0.7859999999999999,204.392,33.513000000000005,0.252,wt,32,normal;
2,381.509,408.858,121.43,849,0.7979999999999999,198.978,36.238,0.269,wt,32,normal;
3,380.257,409.227,145.491,818,0.7879999999999999,190.836,33.395,0.282,wt,32,normal;
4,377.946,407.994,82.405,888,0.772,221.262,37.753,0.228,wt,32,normal;
5,380.923,406.86,104.036,878,0.777,220.777,35.272,0.226,wt,32,normal;
6,382.722,405.55800000000005,95.44,918,0.772,242.333,35.982,0.196,wt,32,normal;
7,383.069,405.286,59.036,901,0.785,220.534,35.365,0.233,wt,32,normal;
8,384.487,403.989,106.991,777,0.818,170.25,33.381,0.337,wt,32,normal;
9,382.814,402.538,77.32,822,0.8,205.362,35.588,0.245,wt,32,normal;
10,384.0630000000001,402.021,99.462,831,0.804,182.978,37.087,0.312,wt,32,normal;
11,382.144,401.774,76.908,865,0.8,212.635,39.199,0.24,wt,32,normal;
12,387.651,399.734,105.751,847,0.7979999999999999,197.463,36.127,0.273,wt,32,normal;
13,388.286,399.61300000000006,91.432,826,0.809,201.806,35.015,0.255,wt,32,normal;
