frame,y,x,minor,area,convexity,perimeter,major,circularity,frame,particle,label
9,503.089,452.934,24.546,1307,0.835,239.505,67.796,0.28600000000000003,9,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
10,518.6990000000001,489.585,19.257,1306,0.807,270.96,86.34899999999999,0.22399999999999998,10,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
11,559.5509999999999,546.179,20.296,1266,0.775,285.688,79.419,0.195,11,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
12,560.994,547.609,21.576,1038,0.809,204.392,61.253,0.312,12,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
13,535.132,518.077,21.044,1203,0.8029999999999999,277.203,72.788,0.19699999999999998,13,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
14,515.809,485.236,20.377,1445,0.787,314.215,90.292,0.184,14,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
15,528.043,497.019,26.609,1112,0.8370000000000001,201.80599999999998,53.208999999999996,0.34299999999999997,15,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
16,543.945,507.875,21.569000000000003,1250,0.774,274.375,73.788,0.209,16,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
17,548.862,511.10400000000004,22.39,1365,0.7979999999999999,289.345,77.623,0.205,17,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
18,528.089,492.226,26.174,1194,0.8440000000000001,203.463,58.083,0.36200000000000004,18,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
19,509.37,462.30199999999996,22.627,1472,0.794,312.073,82.83,0.19,19,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
20,505.166,428.63199999999995,22.761,1547,0.763,310.902,86.538,0.201,20,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
21,506.855,444.094,23.497,1339,0.82,257.061,72.558,0.255,21,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
22,513.479,466.02099999999996,25.603,1259,0.8340000000000001,225.747,62.611000000000004,0.31,22,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
23,538.0,506.12300000000005,20.752,1380,0.8079999999999999,315.487,84.671,0.174,23,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
24,535.198,498.414,24.146,1019,0.787,235.747,53.733000000000004,0.23,24,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
25,511.418,442.074,22.18,1331,0.826,277.203,76.405,0.218,25,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
26,510.09,429.852,23.819000000000003,1459,0.807,306.416,77.98899999999999,0.195,26,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
27,516.721,449.50800000000004,28.034000000000002,1382,0.835,258.33299999999997,62.768,0.26,27,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
28,529.521,483.155,26.261,1548,0.816,298.073,75.054,0.21899999999999997,28,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
29,548.211,521.1419999999999,21.921,1281,0.748,309.973,74.404,0.168,29,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
30,539.3480000000001,502.61800000000005,24.605,996,0.835,188.593,51.541000000000004,0.35200000000000004,30,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
31,512.825,458.407,22.114,1512,0.809,311.83099999999996,87.053,0.195,31,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
32,506.402,425.222,23.502,1513,0.802,323.63,81.97,0.182,32,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
33,521.41,464.834,24.703000000000003,1400,0.856,238.77700000000002,72.15899999999999,0.309,33,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
34,550.734,519.609,40.26,3312,0.769,596.933,104.743,0.11699999999999999,34,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
35,553.94,523.431,23.454,1500,0.76,310.416,81.429,0.196,35,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
36,537.8580000000001,495.06800000000004,25.386999999999997,1011,0.861,187.421,50.706,0.36200000000000004,36,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
37,509.625,427.593,18.934,1154,0.7609999999999999,255.99,77.60300000000001,0.221,37,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
38,511.561,410.477,27.388,1577,0.73,323.529,73.314,0.18899999999999997,38,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
39,507.726,424.967,28.517,1204,0.865,188.007,53.758,0.428,39,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
40,520.342,466.444,20.923000000000002,1489,0.7709999999999999,316.073,90.613,0.187,40,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
41,557.115,515.12,37.867,3189,0.748,629.803,107.227,0.10099999999999999,41,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
42,565.216,522.161,41.501000000000005,2900,0.779,515.0509999999999,88.97200000000001,0.13699999999999998,42,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
43,546.411,497.441,29.603,1084,0.8340000000000001,210.291,46.623999999999995,0.308,43,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
44,506.63300000000004,433.74,22.098000000000003,1514,0.732,302.517,87.234,0.20800000000000002,44,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
45,505.12800000000004,418.56199999999995,22.706,1423,0.7759999999999999,292.517,79.796,0.209,45,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
46,513.57,450.525,26.046,1197,0.8270000000000001,210.635,58.515,0.33899999999999997,46,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
47,523.386,473.459,21.6,1252,0.79,261.061,73.801,0.231,47,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
48,548.6759999999999,505.17199999999997,20.133,1266,0.711,314.801,80.063,0.161,48,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
49,558.089,503.43199999999996,20.041,1082,0.804,231.019,68.74,0.255,49,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
50,524.3480000000001,472.975,24.186999999999998,1404,0.8220000000000001,276.517,73.908,0.231,50,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
51,512.692,439.48400000000004,24.17,1357,0.8240000000000001,255.64700000000002,71.486,0.261,51,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
52,512.201,434.103,24.177,1198,0.8370000000000001,231.84799999999998,63.089,0.28,52,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
53,520.383,461.096,28.419,1131,0.833,210.049,50.672,0.322,53,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
54,540.8,503.093,19.672,1343,0.769,323.973,86.92399999999999,0.161,54,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
55,562.513,527.439,23.717,1679,0.726,361.81300000000005,90.135,0.161,55,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
56,548.009,514.014,24.381999999999998,1002,0.762,239.84799999999998,52.326,0.21899999999999997,56,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
57,519.638,466.006,19.07,1247,0.778,285.103,83.256,0.193,57,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
58,509.60699999999997,429.135,24.136999999999997,1537,0.6920000000000001,329.04400000000004,81.078,0.17800000000000002,58,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
59,506.44699999999995,424.606,23.628,1426,0.8370000000000001,271.30400000000003,76.842,0.243,59,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
60,513.627,444.685,28.682,1170,0.863,188.735,51.937,0.413,60,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
61,533.264,491.855,19.999000000000002,1332,0.775,307.245,84.801,0.177,61,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
62,558.009,526.812,21.018,1232,0.804,268.274,74.633,0.215,62,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
63,551.403,522.261,21.443,914,0.802,205.22,54.272,0.273,63,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
64,529.203,481.73800000000006,20.823,1052,0.8079999999999999,240.576,64.325,0.228,64,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
65,513.726,451.37300000000005,23.886999999999997,1171,0.828,243.262,62.418,0.249,65,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
66,517.484,454.82599999999996,26.324,1068,0.87,182.593,51.658,0.40299999999999997,66,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
67,545.053,502.89300000000003,22.484,1422,0.78,355.671,80.52600000000001,0.141,67,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
68,539.2719999999999,492.241,24.491999999999997,1233,0.804,252.475,64.098,0.243,68,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
69,518.332,460.30400000000003,24.843000000000004,988,0.868,187.765,50.636,0.35200000000000004,69,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
70,508.76599999999996,432.973,22.730999999999998,1441,0.785,276.718,80.715,0.23600000000000002,70,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
71,511.63,440.17,23.584,1444,0.815,275.789,77.959,0.239,71,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
72,515.112,448.292,23.384,1275,0.805,242.576,69.422,0.272,72,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
73,521.2719999999999,461.80400000000003,26.364,1168,0.821,230.77700000000002,56.409,0.276,73,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
74,526.952,475.85900000000004,25.941,1292,0.847,246.333,63.413999999999994,0.268,74,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
75,531.74,479.417,25.32,1263,0.8190000000000001,251.64700000000002,63.511,0.251,75,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
76,511.80699999999996,442.601,23.288,1147,0.8140000000000001,238.43400000000003,62.711000000000006,0.254,76,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
77,509.574,421.19800000000004,22.208000000000002,1212,0.785,274.718,69.487,0.20199999999999999,77,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
78,511.905,431.01199999999994,23.78,889,0.8140000000000001,202.635,47.599,0.272,78,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
79,518.993,453.569,26.511,1150,0.823,222.53400000000002,55.232,0.292,79,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
80,523.3580000000001,461.272,21.923000000000002,1178,0.812,247.99,68.417,0.24100000000000002,80,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
81,521.895,458.785,21.354,1073,0.8320000000000001,217.706,63.978,0.284,81,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
82,510.87300000000005,435.44599999999997,23.888,1165,0.8370000000000001,239.362,62.093999999999994,0.256,82,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
83,511.48900000000003,439.756,29.811999999999998,1431,0.8290000000000001,253.64700000000002,61.117,0.28,83,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
84,522.794,461.691,23.836,1082,0.807,239.99,57.797,0.23600000000000002,84,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
85,537.913,494.23,20.18,1499,0.72,376.985,94.58,0.133,85,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
86,540.3380000000001,498.129,24.316,1646,0.76,350.70099999999996,86.18700000000001,0.168,86,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
87,533.355,479.24800000000005,25.364,1014,0.8390000000000001,212.53400000000002,50.902,0.282,87,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
88,526.562,469.70099999999996,23.139,1128,0.8190000000000001,223.019,62.068999999999996,0.285,88,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
89,530.22,477.995,22.139,911,0.8320000000000001,196.149,52.394,0.298,89,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
90,531.941,476.917,22.905,972,0.789,213.706,54.031000000000006,0.267,90,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
91,531.004,476.71,23.701,1048,0.8109999999999999,233.362,56.301,0.242,91,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
92,521.243,459.11800000000005,21.118000000000002,1265,0.8220000000000001,259.647,76.267,0.23600000000000002,92,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
93,513.8009999999999,439.43300000000005,19.011,1148,0.754,311.345,76.887,0.149,93,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
94,511.05300000000005,437.278,23.666,1532,0.7929999999999999,333.144,82.42399999999999,0.17300000000000001,94,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
95,513.783,443.67699999999996,27.705,1698,0.7879999999999999,319.872,78.035,0.209,95,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
96,517.748,455.24,25.044,1099,0.838,216.53400000000002,55.872,0.295,96,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
97,536.918,487.519,25.476,1770,0.775,367.914,88.462,0.16399999999999998,97,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
98,532.201,480.168,20.823,1157,0.812,226.53400000000002,70.74600000000001,0.28300000000000003,98,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
99,527.337,469.024,23.994,1057,0.8029999999999999,236.919,56.09,0.237,99,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
100,528.472,471.157,23.623,1070,0.812,219.706,57.67100000000001,0.27899999999999997,100,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
101,525.453,467.49300000000005,24.789,1070,0.812,241.99,54.957,0.23,101,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
102,525.625,468.64099999999996,25.139,1021,0.843,191.078,51.711000000000006,0.35100000000000003,102,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
103,528.256,470.517,23.855,1034,0.836,209.80599999999998,55.18899999999999,0.295,103,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
104,528.02,471.55,22.724,1024,0.812,215.262,57.375,0.278,104,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
105,526.715,468.347,28.169,1493,0.784,312.902,67.484,0.192,105,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
106,528.111,470.11400000000003,22.932,1018,0.825,203.22,56.522,0.31,106,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
107,527.654,468.13699999999994,22.719,1043,0.8059999999999999,232.676,58.453,0.242,107,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
108,527.5409999999999,471.164,21.534000000000002,1000,0.8109999999999999,223.12,59.126000000000005,0.252,108,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
109,527.976,472.24199999999996,21.171,1039,0.8009999999999999,225.12,62.486999999999995,0.258,109,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
110,531.366,480.621,20.008,1030,0.8029999999999999,241.16099999999997,65.544,0.223,110,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
111,531.928,475.93300000000005,23.13,1121,0.795,257.747,61.707,0.212,111,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
112,530.253,470.02,26.245,1076,0.851,193.80599999999998,52.201,0.36,112,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
113,529.813,467.694,20.317,835,0.826,188.25,52.32899999999999,0.29600000000000004,113,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
114,529.335,467.306,21.872,905,0.83,185.66400000000002,52.684,0.33,114,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
115,530.105,467.894,21.903000000000002,1023,0.8140000000000001,214.97799999999998,59.467,0.278,115,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
116,529.159,471.344,22.284000000000002,989,0.813,213.84799999999998,56.50899999999999,0.272,116,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
117,529.876,472.585,22.145,963,0.8140000000000001,198.149,55.368,0.308,117,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
118,530.139,472.01,21.941,955,0.787,222.43400000000003,55.418,0.243,118,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
119,528.2040000000001,469.42400000000004,19.292,955,0.7709999999999999,234.576,63.03,0.218,119,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
120,527.316,467.481,21.105999999999998,1081,0.784,246.233,65.211,0.22399999999999998,120,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
121,526.835,466.454,20.761999999999997,1094,0.768,278.96,67.09100000000001,0.177,121,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
122,524.365,462.32300000000004,17.79,945,0.7390000000000001,244.919,67.63600000000001,0.198,122,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
123,524.934,465.226,20.77,1105,0.802,240.19099999999997,67.738,0.24100000000000002,123,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
124,524.534,465.906,18.233,928,0.735,270.96,64.80199999999999,0.159,124,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
125,524.363,465.17400000000004,20.808000000000003,1190,0.748,297.83099999999996,72.817,0.16899999999999998,125,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
126,523.438,463.97,23.430999999999997,1209,0.7659999999999999,281.546,65.69800000000001,0.192,126,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
127,525.262,465.974,31.866,1690,0.7979999999999999,329.772,67.525,0.195,127,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
128,524.566,466.579,31.906999999999996,1799,0.792,346.70099999999996,71.788,0.188,128,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
129,516.477,453.472,26.506,1795,0.7509999999999999,382.642,86.225,0.154,129,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
130,510.142,443.87,28.389,1911,0.764,425.51199999999994,85.709,0.133,130,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
131,514.947,453.505,30.017,1729,0.785,353.671,73.34,0.174,131,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
132,520.014,458.76099999999997,25.989,1428,0.802,281.688,69.959,0.226,132,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
133,523.862,464.421,28.328000000000003,1441,0.81,289.245,64.767,0.21600000000000003,133,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
134,528.606,469.11800000000005,28.831,1409,0.753,298.759,62.224,0.198,134,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
135,532.318,472.455,25.418000000000003,1011,0.765,240.43400000000003,50.641999999999996,0.22,135,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
136,529.763,469.06,31.518,1712,0.772,393.713,69.161,0.139,136,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
137,530.631,469.468,28.05,1481,0.7440000000000001,306.416,67.22399999999999,0.198,137,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
138,527.827,467.347,31.070999999999998,1743,0.7879999999999999,302.517,71.426,0.239,138,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
139,528.1619999999999,468.94,31.54,1718,0.754,387.47,69.354,0.14400000000000002,139,0_/Users/danielleon/Desktop/AFA851/Processed/AFA851_20200901_1_R3D_PRJ,AFA851
